"LocalAddress","LocalPort","RemoteAddress","RemotePort","State","PID","ProcessName","ProcessPath","CreationTime"
"127.0.0.1","7768","127.0.0.1","53203","Established","39796","Spotify","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\Spotify.exe","4/12/2026 12:34:45"
"127.0.0.1","7768","0.0.0.0","0","Listen","39796","Spotify","C:\Program Files\WindowsApps\SpotifyAB.SpotifyMusic_1.286.502.0_x64__zpdnekdrzrea0\Spotify.exe","4/12/2026 12:34:39"
"0.0.0.0","6888","0.0.0.0","0","Listen","9000","updater",,"4/12/2026 12:33:44"
"127.0.0.1","6328","0.0.0.0","0","Listen","26216","SteelSeriesGG",,"4/12/2026 12:34:04"
"127.0.0.1","6327","127.0.0.1","65014","Established","26216","SteelSeriesGG",,"4/12/2026 12:34:05"
"127.0.0.1","6327","127.0.0.1","65190","Established","26216","SteelSeriesGG",,"4/12/2026 12:34:07"
"127.0.0.1","6327","127.0.0.1","62472","Established","26216","SteelSeriesGG",,"4/12/2026 18:03:20"
"127.0.0.1","6327","127.0.0.1","64173","Established","26216","SteelSeriesGG",,"4/12/2026 19:10:44"
"127.0.0.1","6327","127.0.0.1","65011","Established","26216","SteelSeriesGG",,"4/12/2026 12:34:04"
"127.0.0.1","6327","127.0.0.1","65201","Established","26216","SteelSeriesGG",,"4/12/2026 12:34:08"
"127.0.0.1","6327","127.0.0.1","65199","Established","26216","SteelSeriesGG",,"4/12/2026 12:34:08"
"127.0.0.1","6327","127.0.0.1","62597","Established","26216","SteelSeriesGG",,"4/12/2026 18:04:06"
"127.0.0.1","6327","127.0.0.1","65010","Established","26216","SteelSeriesGG",,"4/12/2026 12:34:04"
"127.0.0.1","6327","127.0.0.1","65016","Established","26216","SteelSeriesGG",,"4/12/2026 12:34:05"
"127.0.0.1","6327","0.0.0.0","0","Listen","26216","SteelSeriesGG",,"4/12/2026 12:34:04"
"0.0.0.0","5040","0.0.0.0","0","Listen","13788","svchost",,"4/12/2026 12:33:46"
"127.0.0.1","5010","0.0.0.0","0","Listen","28864","python","C:\Users\Nebula\AppData\Local\Programs\Python\Python312\python.exe","4/12/2026 18:34:36"
"0.0.0.0","5005","0.0.0.0","0","Listen","14132","python","C:\Users\Nebula\AppData\Local\Programs\Python\Python312\python.exe","4/12/2026 18:35:25"
"127.0.0.1","5004","0.0.0.0","0","Listen","44224","python","C:\Users\Nebula\AppData\Local\Programs\Python\Python312\python.exe","4/12/2026 18:35:39"
"127.0.0.1","5003","0.0.0.0","0","Listen","20400","python","C:\Users\Nebula\AppData\Local\Programs\Python\Python312\python.exe","4/12/2026 18:36:08"
"127.0.0.1","5002","0.0.0.0","0","Listen","17744","python","C:\Users\Nebula\AppData\Local\Programs\Python\Python312\python.exe","4/12/2026 18:48:37"
"0.0.0.0","5001","0.0.0.0","0","Listen","47292","python","C:\Users\Nebula\AppData\Local\Programs\Python\Python312\python.exe","4/12/2026 18:38:54"
"0.0.0.0","5000","0.0.0.0","0","Listen","47800","python","C:\Users\Nebula\AppData\Local\Programs\Python\Python312\python.exe","4/12/2026 18:33:57"
"0.0.0.0","912","0.0.0.0","0","Listen","6908","vmware-authd",,"4/12/2026 12:33:44"
"0.0.0.0","902","0.0.0.0","0","Listen","6908","vmware-authd",,"4/12/2026 12:33:44"
"192.168.246.1","139","0.0.0.0","0","Listen","4","System",,"4/12/2026 12:33:37"
"192.168.56.1","139","0.0.0.0","0","Listen","4","System",,"4/12/2026 12:33:37"
"192.168.46.1","139","0.0.0.0","0","Listen","4","System",,"4/12/2026 12:42:05"
"192.168.1.17","139","0.0.0.0","0","Listen","4","System",,"4/12/2026 12:33:43"
"10.5.0.2","139","0.0.0.0","0","Listen","4","System",,"4/12/2026 12:34:05"
"0.0.0.0","135","0.0.0.0","0","Listen","2260","svchost",,"4/12/2026 12:33:43"
